Theta, Alpha, Low_beta, High_beta, Gamma
43.4529728497 , 3.72840899119 , 16.8405198956 , 4.62821935849 , 4.79232319287 ,
38.3399370815 , 6.15207392234 , 4.95668206428 , 1.88488051373 , 1.03683557292 ,
36.1195154632 , 7.08541959713 , 5.5668816355 , 1.8399445497 , 1.13361640753 ,
27.5999845328 , 3.25547733185 , 3.07540078866 , 0.893712721541 , 0.626084853657 ,
29.400606973 , 2.63477070197 , 3.40226385128 , 1.94182967913 , 3.0384299256 ,
43.4529728497 , 3.72840899119 , 16.8405198956 , 4.62821935849 , 4.79232319287 ,
38.3399370815 , 6.15207392234 , 4.95668206428 , 1.88488051373 , 1.03683557292 ,
36.1195154632 , 7.08541959713 , 5.5668816355 , 1.8399445497 , 1.13361640753 ,
27.5999845328 , 3.25547733185 , 3.07540078866 , 0.893712721541 , 0.626084853657 ,
29.400606973 , 2.63477070197 , 3.40226385128 , 1.94182967913 , 3.0384299256 ,
43.4529728497 , 3.72840899119 , 16.8405198956 , 4.62821935849 , 4.79232319287 ,
38.3399370815 , 6.15207392234 , 4.95668206428 , 1.88488051373 , 1.03683557292 ,
12.1558452304 , 3.14857276978 , 5.59232612689 , 2.95824662109 , 0.900037219464 ,
8.61117897049 , 1.57988852031 , 2.04251328426 , 1.13469833554 , 0.636794621273 ,
10.3114712232 , 2.01387046271 , 5.42531832357 , 2.9301923175 , 3.24805512234 ,
15.4912690363 , 3.68403802108 , 10.4076346984 , 6.41155684978 , 5.87338540143 ,
12.3851797914 , 2.7023427843 , 4.84385729789 , 2.9082944902 , 0.823419893645 ,
12.1558452304 , 3.14857276978 , 5.59232612689 , 2.95824662109 , 0.900037219464 ,
8.61117897049 , 1.57988852031 , 2.04251328426 , 1.13469833554 , 0.636794621273 ,
10.3114712232 , 2.01387046271 , 5.42531832357 , 2.9301923175 , 3.24805512234 ,
15.4912690363 , 3.68403802108 , 10.4076346984 , 6.41155684978 , 5.87338540143 ,
12.3851797914 , 2.7023427843 , 4.84385729789 , 2.9082944902 , 0.823419893645 ,
12.1558452304 , 3.14857276978 , 5.59232612689 , 2.95824662109 , 0.900037219464 ,
8.61117897049 , 1.57988852031 , 2.04251328426 , 1.13469833554 , 0.636794621273 ,
10.3114712232 , 2.01387046271 , 5.42531832357 , 2.9301923175 , 3.24805512234 ,
15.4912690363 , 3.68403802108 , 10.4076346984 , 6.41155684978 , 5.87338540143 ,
12.3851797914 , 2.7023427843 , 4.84385729789 , 2.9082944902 , 0.823419893645 ,
12.1558452304 , 3.14857276978 , 5.59232612689 , 2.95824662109 , 0.900037219464 ,
8.61117897049 , 1.57988852031 , 2.04251328426 , 1.13469833554 , 0.636794621273 ,
10.3114712232 , 2.01387046271 , 5.42531832357 , 2.9301923175 , 3.24805512234 ,
15.4912690363 , 3.68403802108 , 10.4076346984 , 6.41155684978 , 5.87338540143 ,
12.3851797914 , 2.7023427843 , 4.84385729789 , 2.9082944902 , 0.823419893645 ,
12.1558452304 , 3.14857276978 , 5.59232612689 , 2.95824662109 , 0.900037219464 ,
8.61117897049 , 1.57988852031 , 2.04251328426 , 1.13469833554 , 0.636794621273 ,
10.3114712232 , 2.01387046271 , 5.42531832357 , 2.9301923175 , 3.24805512234 ,
15.4912690363 , 3.68403802108 , 10.4076346984 , 6.41155684978 , 5.87338540143 ,
12.3851797914 , 2.7023427843 , 4.84385729789 , 2.9082944902 , 0.823419893645 ,
6.90324123167 , 3.01431246877 , 5.5915866244 , 2.70427616412 , 1.20535163124 ,
6.79591680519 , 1.80777955717 , 4.02214590407 , 1.04056870875 , 0.965278592242 ,
27.7250021341 , 5.20104960874 , 18.7677625705 , 4.43419715247 , 3.47319992913 ,
68.4009714854 , 9.57940558344 , 21.178710037 , 10.5945835941 , 7.35698666789 ,
6.8115628064 , 2.45895929605 , 5.45918135601 , 2.75901165544 , 1.11799219612 ,
6.90324123167 , 3.01431246877 , 5.5915866244 , 2.70427616412 , 1.20535163124 ,
6.79591680519 , 1.80777955717 , 4.02214590407 , 1.04056870875 , 0.965278592242 ,
27.7250021341 , 5.20104960874 , 18.7677625705 , 4.43419715247 , 3.47319992913 ,
68.4009714854 , 9.57940558344 , 21.178710037 , 10.5945835941 , 7.35698666789 ,
6.8115628064 , 2.45895929605 , 5.45918135601 , 2.75901165544 , 1.11799219612 ,
6.90324123167 , 3.01431246877 , 5.5915866244 , 2.70427616412 , 1.20535163124 ,
6.79591680519 , 1.80777955717 , 4.02214590407 , 1.04056870875 , 0.965278592242 ,
27.7250021341 , 5.20104960874 , 18.7677625705 , 4.43419715247 , 3.47319992913 ,
68.4009714854 , 9.57940558344 , 21.178710037 , 10.5945835941 , 7.35698666789 ,
6.8115628064 , 2.45895929605 , 5.45918135601 , 2.75901165544 , 1.11799219612 ,
6.90324123167 , 3.01431246877 , 5.5915866244 , 2.70427616412 , 1.20535163124 ,
6.79591680519 , 1.80777955717 , 4.02214590407 , 1.04056870875 , 0.965278592242 ,
27.7250021341 , 5.20104960874 , 18.7677625705 , 4.43419715247 , 3.47319992913 ,
68.4009714854 , 9.57940558344 , 21.178710037 , 10.5945835941 , 7.35698666789 ,
6.8115628064 , 2.45895929605 , 5.45918135601 , 2.75901165544 , 1.11799219612 ,
19.5743263097 , 3.44306321778 , 10.8714096084 , 2.11728904295 , 2.68619166988 ,
17.9881862418 , 4.12513893012 , 7.34397102888 , 0.877929690134 , 2.00859648416 ,
75.1061509406 , 21.9600176485 , 30.1778736086 , 5.96835430768 , 3.85882987269 ,
242.591949486 , 31.293984429 , 53.3832007197 , 13.5328649425 , 9.41989159019 ,
19.9216924072 , 3.44827860301 , 10.4223427918 , 2.24356311028 , 2.51451128244 ,
19.5743263097 , 3.44306321778 , 10.8714096084 , 2.11728904295 , 2.68619166988 ,
17.9881862418 , 4.12513893012 , 7.34397102888 , 0.877929690134 , 2.00859648416 ,
75.1061509406 , 21.9600176485 , 30.1778736086 , 5.96835430768 , 3.85882987269 ,
242.591949486 , 31.293984429 , 53.3832007197 , 13.5328649425 , 9.41989159019 ,
19.9216924072 , 3.44827860301 , 10.4223427918 , 2.24356311028 , 2.51451128244 ,
19.5743263097 , 3.44306321778 , 10.8714096084 , 2.11728904295 , 2.68619166988 ,
17.9881862418 , 4.12513893012 , 7.34397102888 , 0.877929690134 , 2.00859648416 ,
75.1061509406 , 21.9600176485 , 30.1778736086 , 5.96835430768 , 3.85882987269 ,
242.591949486 , 31.293984429 , 53.3832007197 , 13.5328649425 , 9.41989159019 ,
19.9216924072 , 3.44827860301 , 10.4223427918 , 2.24356311028 , 2.51451128244 ,
19.5743263097 , 3.44306321778 , 10.8714096084 , 2.11728904295 , 2.68619166988 ,
17.9881862418 , 4.12513893012 , 7.34397102888 , 0.877929690134 , 2.00859648416 ,
75.1061509406 , 21.9600176485 , 30.1778736086 , 5.96835430768 , 3.85882987269 ,
242.591949486 , 31.293984429 , 53.3832007197 , 13.5328649425 , 9.41989159019 ,
19.9216924072 , 3.44827860301 , 10.4223427918 , 2.24356311028 , 2.51451128244 ,
33.8085045226 , 6.97467351569 , 8.93485655461 , 2.84109662123 , 1.99858425283 ,
28.2160251131 , 9.80044282557 , 7.47708787441 , 1.85708987815 , 1.27774094773 ,
43.0499117383 , 21.1448600899 , 15.4071412645 , 5.47880032802 , 2.68405538915 ,
189.110717326 , 35.6843904581 , 34.1675203938 , 11.4701201019 , 5.12478158022 ,
35.5784159917 , 7.16516261822 , 8.11431322541 , 2.84189072418 , 1.91132286019 ,
33.8085045226 , 6.97467351569 , 8.93485655461 , 2.84109662123 , 1.99858425283 ,
28.2160251131 , 9.80044282557 , 7.47708787441 , 1.85708987815 , 1.27774094773 ,
43.0499117383 , 21.1448600899 , 15.4071412645 , 5.47880032802 , 2.68405538915 ,
189.110717326 , 35.6843904581 , 34.1675203938 , 11.4701201019 , 5.12478158022 ,
35.5784159917 , 7.16516261822 , 8.11431322541 , 2.84189072418 , 1.91132286019 ,
33.8085045226 , 6.97467351569 , 8.93485655461 , 2.84109662123 , 1.99858425283 ,
28.2160251131 , 9.80044282557 , 7.47708787441 , 1.85708987815 , 1.27774094773 ,
43.0499117383 , 21.1448600899 , 15.4071412645 , 5.47880032802 , 2.68405538915 ,
189.110717326 , 35.6843904581 , 34.1675203938 , 11.4701201019 , 5.12478158022 ,
35.5784159917 , 7.16516261822 , 8.11431322541 , 2.84189072418 , 1.91132286019 ,
33.8085045226 , 6.97467351569 , 8.93485655461 , 2.84109662123 , 1.99858425283 ,
28.2160251131 , 9.80044282557 , 7.47708787441 , 1.85708987815 , 1.27774094773 ,
43.0499117383 , 21.1448600899 , 15.4071412645 , 5.47880032802 , 2.68405538915 ,
189.110717326 , 35.6843904581 , 34.1675203938 , 11.4701201019 , 5.12478158022 ,
35.5784159917 , 7.16516261822 , 8.11431322541 , 2.84189072418 , 1.91132286019 ,
75.7463271427 , 33.5116438834 , 14.6957417919 , 6.13396831957 , 2.2472453856 ,
81.9390426706 , 46.0971633101 , 12.1293354546 , 6.16986493063 , 1.45093652675 ,
62.0023063891 , 37.7139278275 , 20.3883688512 , 12.5291041376 , 2.97841023466 ,
113.60813806 , 82.9391730188 , 34.395715463 , 14.2955407114 , 4.67721704727 ,
89.2161540517 , 32.4614101912 , 12.0565145933 , 5.87379242325 , 2.2873854466 ,
75.7463271427 , 33.5116438834 , 14.6957417919 , 6.13396831957 , 2.2472453856 ,
81.9390426706 , 46.0971633101 , 12.1293354546 , 6.16986493063 , 1.45093652675 ,
62.0023063891 , 37.7139278275 , 20.3883688512 , 12.5291041376 , 2.97841023466 ,
113.60813806 , 82.9391730188 , 34.395715463 , 14.2955407114 , 4.67721704727 ,
89.2161540517 , 32.4614101912 , 12.0565145933 , 5.87379242325 , 2.2873854466 ,
75.7463271427 , 33.5116438834 , 14.6957417919 , 6.13396831957 , 2.2472453856 ,
81.9390426706 , 46.0971633101 , 12.1293354546 , 6.16986493063 , 1.45093652675 ,
62.0023063891 , 37.7139278275 , 20.3883688512 , 12.5291041376 , 2.97841023466 ,
113.60813806 , 82.9391730188 , 34.395715463 , 14.2955407114 , 4.67721704727 ,
89.2161540517 , 32.4614101912 , 12.0565145933 , 5.87379242325 , 2.2873854466 ,
75.7463271427 , 33.5116438834 , 14.6957417919 , 6.13396831957 , 2.2472453856 ,
81.9390426706 , 46.0971633101 , 12.1293354546 , 6.16986493063 , 1.45093652675 ,
62.0023063891 , 37.7139278275 , 20.3883688512 , 12.5291041376 , 2.97841023466 ,
113.60813806 , 82.9391730188 , 34.395715463 , 14.2955407114 , 4.67721704727 ,
89.2161540517 , 32.4614101912 , 12.0565145933 , 5.87379242325 , 2.2873854466 ,
88.1724807874 , 25.4597640743 , 7.59116407124 , 5.56622968756 , 2.08093945897 ,
110.51510316 , 31.7985405322 , 4.57765153388 , 3.10603915554 , 1.56395134532 ,
100.191888702 , 24.4117756516 , 9.98280850872 , 8.03123320961 , 2.07227472755 ,
129.680246599 , 48.9575868867 , 19.8072056728 , 9.64163728117 , 4.89329756967 ,
104.401135238 , 24.7060160823 , 6.07564483096 , 5.51543917569 , 2.12619248393 ,
88.1724807874 , 25.4597640743 , 7.59116407124 , 5.56622968756 , 2.08093945897 ,
110.51510316 , 31.7985405322 , 4.57765153388 , 3.10603915554 , 1.56395134532 ,
100.191888702 , 24.4117756516 , 9.98280850872 , 8.03123320961 , 2.07227472755 ,
129.680246599 , 48.9575868867 , 19.8072056728 , 9.64163728117 , 4.89329756967 ,
104.401135238 , 24.7060160823 , 6.07564483096 , 5.51543917569 , 2.12619248393 ,
88.1724807874 , 25.4597640743 , 7.59116407124 , 5.56622968756 , 2.08093945897 ,
110.51510316 , 31.7985405322 , 4.57765153388 , 3.10603915554 , 1.56395134532 ,
100.191888702 , 24.4117756516 , 9.98280850872 , 8.03123320961 , 2.07227472755 ,
129.680246599 , 48.9575868867 , 19.8072056728 , 9.64163728117 , 4.89329756967 ,
104.401135238 , 24.7060160823 , 6.07564483096 , 5.51543917569 , 2.12619248393 ,
22.98549821 , 6.65956271827 , 3.03183281658 , 3.66741730935 , 2.24483780667 ,
26.144527125 , 4.53650090239 , 1.97635347994 , 0.707660327779 , 1.74376452361 ,
24.3414469197 , 3.78549254079 , 4.48517897419 , 5.97021200538 , 1.93350613002 ,
33.1272329369 , 7.12449539353 , 9.54760789268 , 6.79917051642 , 5.90812602504 ,
24.4166371529 , 6.03840945211 , 2.6280625213 , 3.68785300675 , 2.27479011514 ,
22.98549821 , 6.65956271827 , 3.03183281658 , 3.66741730935 , 2.24483780667 ,
26.144527125 , 4.53650090239 , 1.97635347994 , 0.707660327779 , 1.74376452361 ,
24.3414469197 , 3.78549254079 , 4.48517897419 , 5.97021200538 , 1.93350613002 ,
33.1272329369 , 7.12449539353 , 9.54760789268 , 6.79917051642 , 5.90812602504 ,
24.4166371529 , 6.03840945211 , 2.6280625213 , 3.68785300675 , 2.27479011514 ,
22.98549821 , 6.65956271827 , 3.03183281658 , 3.66741730935 , 2.24483780667 ,
26.144527125 , 4.53650090239 , 1.97635347994 , 0.707660327779 , 1.74376452361 ,
24.3414469197 , 3.78549254079 , 4.48517897419 , 5.97021200538 , 1.93350613002 ,
33.1272329369 , 7.12449539353 , 9.54760789268 , 6.79917051642 , 5.90812602504 ,
24.4166371529 , 6.03840945211 , 2.6280625213 , 3.68785300675 , 2.27479011514 ,
22.98549821 , 6.65956271827 , 3.03183281658 , 3.66741730935 , 2.24483780667 ,
26.144527125 , 4.53650090239 , 1.97635347994 , 0.707660327779 , 1.74376452361 ,
24.3414469197 , 3.78549254079 , 4.48517897419 , 5.97021200538 , 1.93350613002 ,
33.1272329369 , 7.12449539353 , 9.54760789268 , 6.79917051642 , 5.90812602504 ,
24.4166371529 , 6.03840945211 , 2.6280625213 , 3.68785300675 , 2.27479011514 ,
22.98549821 , 6.65956271827 , 3.03183281658 , 3.66741730935 , 2.24483780667 ,
26.144527125 , 4.53650090239 , 1.97635347994 , 0.707660327779 , 1.74376452361 ,
24.3414469197 , 3.78549254079 , 4.48517897419 , 5.97021200538 , 1.93350613002 ,
33.1272329369 , 7.12449539353 , 9.54760789268 , 6.79917051642 , 5.90812602504 ,
24.4166371529 , 6.03840945211 , 2.6280625213 , 3.68785300675 , 2.27479011514 ,
33.2939618061 , 11.8568515989 , 6.15284392439 , 4.74301762984 , 2.47363599044 ,
28.6160334909 , 13.7231063338 , 8.51260715203 , 1.06757651667 , 2.34179050468 ,
21.7196521796 , 8.32212932404 , 17.1366274927 , 6.0397969981 , 2.83824184497 ,
46.4810105605 , 9.72327551803 , 25.2634186421 , 7.06117906269 , 7.48822227105 ,
33.3434793968 , 8.28653394856 , 6.93674122856 , 4.53957885429 , 2.54488327015 ,
33.2939618061 , 11.8568515989 , 6.15284392439 , 4.74301762984 , 2.47363599044 ,
28.6160334909 , 13.7231063338 , 8.51260715203 , 1.06757651667 , 2.34179050468 ,
21.7196521796 , 8.32212932404 , 17.1366274927 , 6.0397969981 , 2.83824184497 ,
46.4810105605 , 9.72327551803 , 25.2634186421 , 7.06117906269 , 7.48822227105 ,
33.3434793968 , 8.28653394856 , 6.93674122856 , 4.53957885429 , 2.54488327015 ,
33.2939618061 , 11.8568515989 , 6.15284392439 , 4.74301762984 , 2.47363599044 ,
28.6160334909 , 13.7231063338 , 8.51260715203 , 1.06757651667 , 2.34179050468 ,
21.7196521796 , 8.32212932404 , 17.1366274927 , 6.0397969981 , 2.83824184497 ,
46.4810105605 , 9.72327551803 , 25.2634186421 , 7.06117906269 , 7.48822227105 ,
33.3434793968 , 8.28653394856 , 6.93674122856 , 4.53957885429 , 2.54488327015 ,
33.2939618061 , 11.8568515989 , 6.15284392439 , 4.74301762984 , 2.47363599044 ,
28.6160334909 , 13.7231063338 , 8.51260715203 , 1.06757651667 , 2.34179050468 ,
21.7196521796 , 8.32212932404 , 17.1366274927 , 6.0397969981 , 2.83824184497 ,
46.4810105605 , 9.72327551803 , 25.2634186421 , 7.06117906269 , 7.48822227105 ,
33.3434793968 , 8.28653394856 , 6.93674122856 , 4.53957885429 , 2.54488327015 ,
33.2939618061 , 11.8568515989 , 6.15284392439 , 4.74301762984 , 2.47363599044 ,
28.6160334909 , 13.7231063338 , 8.51260715203 , 1.06757651667 , 2.34179050468 ,
21.7196521796 , 8.32212932404 , 17.1366274927 , 6.0397969981 , 2.83824184497 ,
46.4810105605 , 9.72327551803 , 25.2634186421 , 7.06117906269 , 7.48822227105 ,
33.3434793968 , 8.28653394856 , 6.93674122856 , 4.53957885429 , 2.54488327015 ,
58.943604788 , 14.6612197393 , 7.01059948822 , 3.64565255185 , 2.85396249234 ,
45.8676284912 , 18.4987743574 , 12.0437205921 , 1.3305390274 , 1.61012443902 ,
31.5969674071 , 13.8536170891 , 19.0955959731 , 7.27313980474 , 3.17117261602 ,
63.2213396873 , 16.3072724682 , 22.4291980501 , 9.70689747811 , 9.45064933055 ,
56.7041469519 , 10.945394194 , 8.13329953169 , 3.6228848699 , 2.8680179961 ,
58.943604788 , 14.6612197393 , 7.01059948822 , 3.64565255185 , 2.85396249234 ,
45.8676284912 , 18.4987743574 , 12.0437205921 , 1.3305390274 , 1.61012443902 ,
31.5969674071 , 13.8536170891 , 19.0955959731 , 7.27313980474 , 3.17117261602 ,
63.2213396873 , 16.3072724682 , 22.4291980501 , 9.70689747811 , 9.45064933055 ,
56.7041469519 , 10.945394194 , 8.13329953169 , 3.6228848699 , 2.8680179961 ,
58.943604788 , 14.6612197393 , 7.01059948822 , 3.64565255185 , 2.85396249234 ,
45.8676284912 , 18.4987743574 , 12.0437205921 , 1.3305390274 , 1.61012443902 ,
31.5969674071 , 13.8536170891 , 19.0955959731 , 7.27313980474 , 3.17117261602 ,
63.2213396873 , 16.3072724682 , 22.4291980501 , 9.70689747811 , 9.45064933055 ,
56.7041469519 , 10.945394194 , 8.13329953169 , 3.6228848699 , 2.8680179961 ,
58.943604788 , 14.6612197393 , 7.01059948822 , 3.64565255185 , 2.85396249234 ,
45.8676284912 , 18.4987743574 , 12.0437205921 , 1.3305390274 , 1.61012443902 ,
31.5969674071 , 13.8536170891 , 19.0955959731 , 7.27313980474 , 3.17117261602 ,
63.2213396873 , 16.3072724682 , 22.4291980501 , 9.70689747811 , 9.45064933055 ,
56.7041469519 , 10.945394194 , 8.13329953169 , 3.6228848699 , 2.8680179961 ,
105.950733157 , 12.8432266285 , 4.78752013546 , 5.17763337606 , 3.91682387099 ,
83.6815005918 , 24.4661485349 , 4.57731919428 , 2.89348907575 , 1.46704165509 ,
87.4699680531 , 19.0464276204 , 3.44060808163 , 6.29904322444 , 2.88591202504 ,
75.4512895899 , 22.5555636646 , 8.11133644441 , 9.9291945246 , 12.4551748814 ,
99.7119160009 , 12.8863583564 , 4.92411718285 , 4.97013902163 , 3.9313649178 ,
105.950733157 , 12.8432266285 , 4.78752013546 , 5.17763337606 , 3.91682387099 ,
83.6815005918 , 24.4661485349 , 4.57731919428 , 2.89348907575 , 1.46704165509 ,
87.4699680531 , 19.0464276204 , 3.44060808163 , 6.29904322444 , 2.88591202504 ,
75.4512895899 , 22.5555636646 , 8.11133644441 , 9.9291945246 , 12.4551748814 ,
99.7119160009 , 12.8863583564 , 4.92411718285 , 4.97013902163 , 3.9313649178 ,
105.950733157 , 12.8432266285 , 4.78752013546 , 5.17763337606 , 3.91682387099 ,
83.6815005918 , 24.4661485349 , 4.57731919428 , 2.89348907575 , 1.46704165509 ,
87.4699680531 , 19.0464276204 , 3.44060808163 , 6.29904322444 , 2.88591202504 ,
75.4512895899 , 22.5555636646 , 8.11133644441 , 9.9291945246 , 12.4551748814 ,
99.7119160009 , 12.8863583564 , 4.92411718285 , 4.97013902163 , 3.9313649178 ,
105.950733157 , 12.8432266285 , 4.78752013546 , 5.17763337606 , 3.91682387099 ,
83.6815005918 , 24.4661485349 , 4.57731919428 , 2.89348907575 , 1.46704165509 ,
87.4699680531 , 19.0464276204 , 3.44060808163 , 6.29904322444 , 2.88591202504 ,
75.4512895899 , 22.5555636646 , 8.11133644441 , 9.9291945246 , 12.4551748814 ,
99.7119160009 , 12.8863583564 , 4.92411718285 , 4.97013902163 , 3.9313649178 ,
159.214292883 , 21.0306134556 , 6.34567145657 , 8.58219683323 , 3.90095477328 ,
134.112351526 , 32.0863210394 , 7.93072195471 , 5.40633062195 , 4.47987563713 ,
142.76202727 , 24.0018460888 , 3.56787000054 , 5.34854059112 , 4.91497013622 ,
122.620418554 , 31.3010297585 , 10.0645680684 , 21.110205419 , 24.1476042721 ,
157.000726338 , 21.2482406975 , 6.77482181108 , 8.3979252396 , 4.03860805706 ,
159.214292883 , 21.0306134556 , 6.34567145657 , 8.58219683323 , 3.90095477328 ,
134.112351526 , 32.0863210394 , 7.93072195471 , 5.40633062195 , 4.47987563713 ,
142.76202727 , 24.0018460888 , 3.56787000054 , 5.34854059112 , 4.91497013622 ,
122.620418554 , 31.3010297585 , 10.0645680684 , 21.110205419 , 24.1476042721 ,
157.000726338 , 21.2482406975 , 6.77482181108 , 8.3979252396 , 4.03860805706 ,
159.214292883 , 21.0306134556 , 6.34567145657 , 8.58219683323 , 3.90095477328 ,
134.112351526 , 32.0863210394 , 7.93072195471 , 5.40633062195 , 4.47987563713 ,
142.76202727 , 24.0018460888 , 3.56787000054 , 5.34854059112 , 4.91497013622 ,
122.620418554 , 31.3010297585 , 10.0645680684 , 21.110205419 , 24.1476042721 ,
157.000726338 , 21.2482406975 , 6.77482181108 , 8.3979252396 , 4.03860805706 ,
159.214292883 , 21.0306134556 , 6.34567145657 , 8.58219683323 , 3.90095477328 ,
134.112351526 , 32.0863210394 , 7.93072195471 , 5.40633062195 , 4.47987563713 ,
142.76202727 , 24.0018460888 , 3.56787000054 , 5.34854059112 , 4.91497013622 ,
122.620418554 , 31.3010297585 , 10.0645680684 , 21.110205419 , 24.1476042721 ,
157.000726338 , 21.2482406975 , 6.77482181108 , 8.3979252396 , 4.03860805706 ,
28.9348472846 , 10.3074328465 , 3.77002177679 , 8.25991966899 , 2.88520453796 ,
29.2569625826 , 10.3642294173 , 6.64155860699 , 4.24986997332 , 4.66560004279 ,
30.2176816915 , 8.4346815754 , 3.85513857049 , 3.42483531531 , 3.70361417197 ,
32.6748639453 , 17.4679073259 , 19.6887113946 , 23.7127881487 , 23.2980381977 ,
31.0245542609 , 9.83679278966 , 4.10143182481 , 8.22580696233 , 2.92520843439 ,
28.9348472846 , 10.3074328465 , 3.77002177679 , 8.25991966899 , 2.88520453796 ,
29.2569625826 , 10.3642294173 , 6.64155860699 , 4.24986997332 , 4.66560004279 ,
30.2176816915 , 8.4346815754 , 3.85513857049 , 3.42483531531 , 3.70361417197 ,
32.6748639453 , 17.4679073259 , 19.6887113946 , 23.7127881487 , 23.2980381977 ,
31.0245542609 , 9.83679278966 , 4.10143182481 , 8.22580696233 , 2.92520843439 ,
28.9348472846 , 10.3074328465 , 3.77002177679 , 8.25991966899 , 2.88520453796 ,
29.2569625826 , 10.3642294173 , 6.64155860699 , 4.24986997332 , 4.66560004279 ,
30.2176816915 , 8.4346815754 , 3.85513857049 , 3.42483531531 , 3.70361417197 ,
32.6748639453 , 17.4679073259 , 19.6887113946 , 23.7127881487 , 23.2980381977 ,
31.0245542609 , 9.83679278966 , 4.10143182481 , 8.22580696233 , 2.92520843439 ,
28.9348472846 , 10.3074328465 , 3.77002177679 , 8.25991966899 , 2.88520453796 ,
29.2569625826 , 10.3642294173 , 6.64155860699 , 4.24986997332 , 4.66560004279 ,
30.2176816915 , 8.4346815754 , 3.85513857049 , 3.42483531531 , 3.70361417197 ,
32.6748639453 , 17.4679073259 , 19.6887113946 , 23.7127881487 , 23.2980381977 ,
31.0245542609 , 9.83679278966 , 4.10143182481 , 8.22580696233 , 2.92520843439 ,
3.95733401771 , 7.17832545163 , 9.15112566632 , 6.09666489657 , 2.44150294157 ,
3.09253212373 , 2.77936676301 , 6.5277034568 , 2.48459569161 , 2.12720994995 ,
6.28898170032 , 1.64313082613 , 10.9920374727 , 3.57579775075 , 3.66276141425 ,
6.4109758197 , 10.5660727344 , 26.7000549911 , 12.2828813992 , 14.3796699942 ,
4.26524499825 , 6.20357471842 , 9.05979502578 , 6.14497143415 , 2.37934776891 ,
3.95733401771 , 7.17832545163 , 9.15112566632 , 6.09666489657 , 2.44150294157 ,
3.09253212373 , 2.77936676301 , 6.5277034568 , 2.48459569161 , 2.12720994995 ,
6.28898170032 , 1.64313082613 , 10.9920374727 , 3.57579775075 , 3.66276141425 ,
6.4109758197 , 10.5660727344 , 26.7000549911 , 12.2828813992 , 14.3796699942 ,
4.26524499825 , 6.20357471842 , 9.05979502578 , 6.14497143415 , 2.37934776891 ,
3.95733401771 , 7.17832545163 , 9.15112566632 , 6.09666489657 , 2.44150294157 ,
3.09253212373 , 2.77936676301 , 6.5277034568 , 2.48459569161 , 2.12720994995 ,
6.28898170032 , 1.64313082613 , 10.9920374727 , 3.57579775075 , 3.66276141425 ,
6.4109758197 , 10.5660727344 , 26.7000549911 , 12.2828813992 , 14.3796699942 ,
4.26524499825 , 6.20357471842 , 9.05979502578 , 6.14497143415 , 2.37934776891 ,
3.95733401771 , 7.17832545163 , 9.15112566632 , 6.09666489657 , 2.44150294157 ,
3.09253212373 , 2.77936676301 , 6.5277034568 , 2.48459569161 , 2.12720994995 ,
6.28898170032 , 1.64313082613 , 10.9920374727 , 3.57579775075 , 3.66276141425 ,
6.4109758197 , 10.5660727344 , 26.7000549911 , 12.2828813992 , 14.3796699942 ,
4.26524499825 , 6.20357471842 , 9.05979502578 , 6.14497143415 , 2.37934776891 ,
2.76711287858 , 4.9387697919 , 8.70386694678 , 4.52481128118 , 2.20159908616 ,
1.40977598086 , 1.96203280035 , 4.1649699731 , 1.91220627415 , 2.1092436176 ,
4.37932780637 , 2.0669010027 , 12.0545825648 , 5.78906482719 , 4.05162655453 ,
5.38985567965 , 5.80737707606 , 14.7933033749 , 11.6573839536 , 8.55740335443 ,
2.47208736826 , 4.23085491158 , 8.14691308316 , 4.42687737643 , 2.21987464514 ,
2.76711287858 , 4.9387697919 , 8.70386694678 , 4.52481128118 , 2.20159908616 ,
1.40977598086 , 1.96203280035 , 4.1649699731 , 1.91220627415 , 2.1092436176 ,
4.37932780637 , 2.0669010027 , 12.0545825648 , 5.78906482719 , 4.05162655453 ,
5.38985567965 , 5.80737707606 , 14.7933033749 , 11.6573839536 , 8.55740335443 ,
2.47208736826 , 4.23085491158 , 8.14691308316 , 4.42687737643 , 2.21987464514 ,
2.76711287858 , 4.9387697919 , 8.70386694678 , 4.52481128118 , 2.20159908616 ,
1.40977598086 , 1.96203280035 , 4.1649699731 , 1.91220627415 , 2.1092436176 ,
4.37932780637 , 2.0669010027 , 12.0545825648 , 5.78906482719 , 4.05162655453 ,
5.38985567965 , 5.80737707606 , 14.7933033749 , 11.6573839536 , 8.55740335443 ,
2.47208736826 , 4.23085491158 , 8.14691308316 , 4.42687737643 , 2.21987464514 ,
6.23751682192 , 3.3806464473 , 4.26719732643 , 1.35367088348 , 1.46643803983 ,
2.52959213859 , 1.90560564903 , 1.97590545862 , 1.26352884317 , 1.34205145834 ,
4.57501733105 , 3.97564272694 , 4.32435715453 , 3.21138786103 , 2.20482195501 ,
8.24147853623 , 3.60298110877 , 6.77587509452 , 9.78873256588 , 5.94935240139 ,
4.80203422187 , 3.36761400986 , 4.00671296201 , 1.3299353165 , 1.48633572112 ,
9.02177314293 , 5.12696670868 , 5.93249665986 , 2.48928375567 , 1.11425834679 ,
2.30380086518 , 2.33606728697 , 2.19393496101 , 0.924380544602 , 0.972008740906 ,
5.01178974467 , 2.88887449342 , 3.19462121529 , 1.45333374902 , 1.90559433641 ,
