Theta, Alpha, Low_beta, High_beta, Gamma
2.262812713,0.164197588,0.223135498,0.101157939,0.137979017
0.536798009,0.155831933,0.362409218,0.289320039,0.216443288
2.34348897,1.351852122,2.949861695,1.244980621,1.022789103
0.483556404,0.312463464,0.499157612,0.276851643,0.215668878
0.522619015,0.462434138,0.41357671,0.195065375,0.173082817
2.262812713,0.164197588,0.223135498,0.101157939,0.137979017
0.536798009,0.155831933,0.362409218,0.289320039,0.216443288
2.34348897,1.351852122,2.949861695,1.244980621,1.022789103
0.483556404,0.312463464,0.499157612,0.276851643,0.215668878
0.522619015,0.462434138,0.41357671,0.195065375,0.173082817
2.262812713,0.164197588,0.223135498,0.101157939,0.137979017
0.536798009,0.155831933,0.362409218,0.289320039,0.216443288
2.34348897,1.351852122,2.949861695,1.244980621,1.022789103
0.483556404,0.312463464,0.499157612,0.276851643,0.215668878
0.522619015,0.462434138,0.41357671,0.195065375,0.173082817
2.262812713,0.164197588,0.223135498,0.101157939,0.137979017
0.536798009,0.155831933,0.362409218,0.289320039,0.216443288
2.34348897,1.351852122,2.949861695,1.244980621,1.022789103
0.483556404,0.312463464,0.499157612,0.276851643,0.215668878
1.184762062,0.575067272,0.229988419,0.212322442,0.19933098
1.6421273,0.281858891,0.342869833,0.125637732,0.125806949
0.536862054,0.260826529,0.929996251,0.551597308,0.334719591
1.451213024,1.06336254,1.682772703,0.639846039,0.657960295
1.057911951,0.33515361,0.35248254,0.24106907,0.171692986
1.184762062,0.575067272,0.229988419,0.212322442,0.19933098
1.6421273,0.281858891,0.342869833,0.125637732,0.125806949
0.536862054,0.260826529,0.929996251,0.551597308,0.334719591
1.451213024,1.06336254,1.682772703,0.639846039,0.657960295
1.057911951,0.33515361,0.35248254,0.24106907,0.171692986
1.184762062,0.575067272,0.229988419,0.212322442,0.19933098
1.6421273,0.281858891,0.342869833,0.125637732,0.125806949
0.536862054,0.260826529,0.929996251,0.551597308,0.334719591
1.451213024,1.06336254,1.682772703,0.639846039,0.657960295
1.057911951,0.33515361,0.35248254,0.24106907,0.171692986
1.184762062,0.575067272,0.229988419,0.212322442,0.19933098
1.6421273,0.281858891,0.342869833,0.125637732,0.125806949
0.536862054,0.260826529,0.929996251,0.551597308,0.334719591
1.451213024,1.06336254,1.682772703,0.639846039,0.657960295
1.057911951,0.33515361,0.35248254,0.24106907,0.171692986
1.184762062,0.575067272,0.229988419,0.212322442,0.19933098
1.6421273,0.281858891,0.342869833,0.125637732,0.125806949
0.536862054,0.260826529,0.929996251,0.551597308,0.334719591
1.451213024,1.06336254,1.682772703,0.639846039,0.657960295
1.057911951,0.33515361,0.35248254,0.24106907,0.171692986
1.283208663,0.632853978,0.144966511,0.206344945,0.207986869
1.14599263,0.385879913,0.366333495,0.129721694,0.144515901
0.721326368,0.389474486,0.673316515,0.60917054,0.421805774
1.203378886,0.953026127,2.19743638,0.454519506,0.522111134
1.426079894,0.486996955,0.333158239,0.288665484,0.177087049
1.283208663,0.632853978,0.144966511,0.206344945,0.207986869
1.14599263,0.385879913,0.366333495,0.129721694,0.144515901
0.721326368,0.389474486,0.673316515,0.60917054,0.421805774
1.203378886,0.953026127,2.19743638,0.454519506,0.522111134
1.426079894,0.486996955,0.333158239,0.288665484,0.177087049
1.283208663,0.632853978,0.144966511,0.206344945,0.207986869
1.14599263,0.385879913,0.366333495,0.129721694,0.144515901
0.721326368,0.389474486,0.673316515,0.60917054,0.421805774
1.203378886,0.953026127,2.19743638,0.454519506,0.522111134
1.426079894,0.486996955,0.333158239,0.288665484,0.177087049
1.283208663,0.632853978,0.144966511,0.206344945,0.207986869
1.14599263,0.385879913,0.366333495,0.129721694,0.144515901
0.721326368,0.389474486,0.673316515,0.60917054,0.421805774
1.203378886,0.953026127,2.19743638,0.454519506,0.522111134
1.426079894,0.486996955,0.333158239,0.288665484,0.177087049
1.283208663,0.632853978,0.144966511,0.206344945,0.207986869
1.14599263,0.385879913,0.366333495,0.129721694,0.144515901
0.721326368,0.389474486,0.673316515,0.60917054,0.421805774
1.203378886,0.953026127,2.19743638,0.454519506,0.522111134
1.426079894,0.486996955,0.333158239,0.288665484,0.177087049
1.213616714,0.336238849,0.213649747,0.248652106,0.186010867
0.262470261,0.20623373,0.415479252,0.167426227,0.121391943
1.091636376,1.077267669,0.277017055,0.483083382,0.254145892
1.252277339,1.000014306,1.692037738,0.466940186,0.415604126
1.371653826,0.317730412,0.177906416,0.255977251,0.184704826
1.213616714,0.336238849,0.213649747,0.248652106,0.186010867
0.262470261,0.20623373,0.415479252,0.167426227,0.121391943
1.091636376,1.077267669,0.277017055,0.483083382,0.254145892
1.252277339,1.000014306,1.692037738,0.466940186,0.415604126
1.371653826,0.317730412,0.177906416,0.255977251,0.184704826
1.213616714,0.336238849,0.213649747,0.248652106,0.186010867
0.262470261,0.20623373,0.415479252,0.167426227,0.121391943
1.091636376,1.077267669,0.277017055,0.483083382,0.254145892
1.252277339,1.000014306,1.692037738,0.466940186,0.415604126
1.371653826,0.317730412,0.177906416,0.255977251,0.184704826
1.213616714,0.336238849,0.213649747,0.248652106,0.186010867
0.262470261,0.20623373,0.415479252,0.167426227,0.121391943
1.091636376,1.077267669,0.277017055,0.483083382,0.254145892
1.252277339,1.000014306,1.692037738,0.466940186,0.415604126
1.371653826,0.317730412,0.177906416,0.255977251,0.184704826
1.213616714,0.336238849,0.213649747,0.248652106,0.186010867
0.262470261,0.20623373,0.415479252,0.167426227,0.121391943
1.091636376,1.077267669,0.277017055,0.483083382,0.254145892
1.252277339,1.000014306,1.692037738,0.466940186,0.415604126
1.371653826,0.317730412,0.177906416,0.255977251,0.184704826
1.839490022,0.390919207,0.418895187,0.299394647,0.233688295
0.524139928,0.261305461,0.494584861,0.204515325,0.144811572
0.902064559,0.62024427,0.505848079,0.546376603,0.177218577
2.616379097,1.26882575,1.332575913,0.627277094,0.560599851
2.573017424,0.522104515,0.424952222,0.241993047,0.213796242
1.839490022,0.390919207,0.418895187,0.299394647,0.233688295
0.524139928,0.261305461,0.494584861,0.204515325,0.144811572
0.902064559,0.62024427,0.505848079,0.546376603,0.177218577
2.616379097,1.26882575,1.332575913,0.627277094,0.560599851
2.573017424,0.522104515,0.424952222,0.241993047,0.213796242
1.839490022,0.390919207,0.418895187,0.299394647,0.233688295
0.524139928,0.261305461,0.494584861,0.204515325,0.144811572
0.902064559,0.62024427,0.505848079,0.546376603,0.177218577
2.616379097,1.26882575,1.332575913,0.627277094,0.560599851
2.573017424,0.522104515,0.424952222,0.241993047,0.213796242
1.839490022,0.390919207,0.418895187,0.299394647,0.233688295
0.524139928,0.261305461,0.494584861,0.204515325,0.144811572
0.902064559,0.62024427,0.505848079,0.546376603,0.177218577
2.616379097,1.26882575,1.332575913,0.627277094,0.560599851
2.573017424,0.522104515,0.424952222,0.241993047,0.213796242
1.839490022,0.390919207,0.418895187,0.299394647,0.233688295
0.524139928,0.261305461,0.494584861,0.204515325,0.144811572
0.902064559,0.62024427,0.505848079,0.546376603,0.177218577
2.616379097,1.26882575,1.332575913,0.627277094,0.560599851
2.573017424,0.522104515,0.424952222,0.241993047,0.213796242
1.166545098,0.551327406,0.634383686,0.188520303,0.266974316
0.598569539,0.52553018,0.397610316,0.160452814,0.175083339
0.637303679,0.249723752,0.648711117,0.500168015,0.216634964
2.756626437,1.535466695,1.706358619,0.646513086,0.890139787
1.92658891,0.706811006,0.716971798,0.149348095,0.221247873
1.166545098,0.551327406,0.634383686,0.188520303,0.266974316
0.598569539,0.52553018,0.397610316,0.160452814,0.175083339
0.637303679,0.249723752,0.648711117,0.500168015,0.216634964
2.756626437,1.535466695,1.706358619,0.646513086,0.890139787
1.92658891,0.706811006,0.716971798,0.149348095,0.221247873
1.166545098,0.551327406,0.634383686,0.188520303,0.266974316
0.598569539,0.52553018,0.397610316,0.160452814,0.175083339
0.637303679,0.249723752,0.648711117,0.500168015,0.216634964
2.756626437,1.535466695,1.706358619,0.646513086,0.890139787
1.92658891,0.706811006,0.716971798,0.149348095,0.221247873
1.166545098,0.551327406,0.634383686,0.188520303,0.266974316
0.598569539,0.52553018,0.397610316,0.160452814,0.175083339
0.637303679,0.249723752,0.648711117,0.500168015,0.216634964
2.756626437,1.535466695,1.706358619,0.646513086,0.890139787
1.92658891,0.706811006,0.716971798,0.149348095,0.221247873
1.166545098,0.551327406,0.634383686,0.188520303,0.266974316
0.598569539,0.52553018,0.397610316,0.160452814,0.175083339
0.637303679,0.249723752,0.648711117,0.500168015,0.216634964
2.756626437,1.535466695,1.706358619,0.646513086,0.890139787
1.92658891,0.706811006,0.716971798,0.149348095,0.221247873
1.149850049,0.552340005,0.793167535,0.308031116,0.17086937
0.317078487,0.49043589,0.635609686,0.226735435,0.182111566
0.373390868,0.242392863,0.871690197,0.210126828,0.263602597
0.593552993,1.795330707,2.683004117,0.748161487,1.256717612
1.234481115,0.566725371,0.667068051,0.289071551,0.172162005
1.149850049,0.552340005,0.793167535,0.308031116,0.17086937
0.317078487,0.49043589,0.635609686,0.226735435,0.182111566
0.373390868,0.242392863,0.871690197,0.210126828,0.263602597
0.593552993,1.795330707,2.683004117,0.748161487,1.256717612
1.234481115,0.566725371,0.667068051,0.289071551,0.172162005
1.149850049,0.552340005,0.793167535,0.308031116,0.17086937
0.317078487,0.49043589,0.635609686,0.226735435,0.182111566
0.373390868,0.242392863,0.871690197,0.210126828,0.263602597
0.593552993,1.795330707,2.683004117,0.748161487,1.256717612
1.234481115,0.566725371,0.667068051,0.289071551,0.172162005
1.149850049,0.552340005,0.793167535,0.308031116,0.17086937
0.317078487,0.49043589,0.635609686,0.226735435,0.182111566
0.373390868,0.242392863,0.871690197,0.210126828,0.263602597
0.593552993,1.795330707,2.683004117,0.748161487,1.256717612
1.234481115,0.566725371,0.667068051,0.289071551,0.172162005
1.149850049,0.552340005,0.793167535,0.308031116,0.17086937
0.317078487,0.49043589,0.635609686,0.226735435,0.182111566
0.373390868,0.242392863,0.871690197,0.210126828,0.263602597
0.593552993,1.795330707,2.683004117,0.748161487,1.256717612
1.234481115,0.566725371,0.667068051,0.289071551,0.172162005
1.316565751,0.549195819,0.833064494,0.311739444,0.114870817
0.547599068,0.18626963,0.423760279,0.196660515,0.129309002
0.536965057,0.257854791,0.553838358,0.247968543,0.245467479
0.63719389,1.507975978,3.732103358,0.791615149,1.282660496
1.225136669,0.582965184,0.770525085,0.294100406,0.164835913
1.316565751,0.549195819,0.833064494,0.311739444,0.114870817
0.547599068,0.18626963,0.423760279,0.196660515,0.129309002
0.536965057,0.257854791,0.553838358,0.247968543,0.245467479
0.63719389,1.507975978,3.732103358,0.791615149,1.282660496
1.225136669,0.582965184,0.770525085,0.294100406,0.164835913
1.316565751,0.549195819,0.833064494,0.311739444,0.114870817
0.547599068,0.18626963,0.423760279,0.196660515,0.129309002
0.536965057,0.257854791,0.553838358,0.247968543,0.245467479
0.63719389,1.507975978,3.732103358,0.791615149,1.282660496
1.225136669,0.582965184,0.770525085,0.294100406,0.164835913
1.316565751,0.549195819,0.833064494,0.311739444,0.114870817
0.547599068,0.18626963,0.423760279,0.196660515,0.129309002
0.536965057,0.257854791,0.553838358,0.247968543,0.245467479
0.63719389,1.507975978,3.732103358,0.791615149,1.282660496
1.225136669,0.582965184,0.770525085,0.294100406,0.164835913
1.316565751,0.549195819,0.833064494,0.311739444,0.114870817
0.547599068,0.18626963,0.423760279,0.196660515,0.129309002
0.536965057,0.257854791,0.553838358,0.247968543,0.245467479
0.63719389,1.507975978,3.732103358,0.791615149,1.282660496
1.225136669,0.582965184,0.770525085,0.294100406,0.164835913
2.257044875,0.405631699,0.482812404,0.155344914,0.112861475
1.235562164,0.228155019,0.435539947,0.093571723,0.136898279
0.540273335,0.403322628,1.299218072,0.332963383,0.334671009
1.587540655,1.205454495,4.664335459,0.889428201,1.696964841
2.018778592,0.765187926,0.624992842,0.133145373,0.19064586
2.257044875,0.405631699,0.482812404,0.155344914,0.112861475
1.235562164,0.228155019,0.435539947,0.093571723,0.136898279
0.540273335,0.403322628,1.299218072,0.332963383,0.334671009
1.587540655,1.205454495,4.664335459,0.889428201,1.696964841
2.018778592,0.765187926,0.624992842,0.133145373,0.19064586
2.257044875,0.405631699,0.482812404,0.155344914,0.112861475
1.235562164,0.228155019,0.435539947,0.093571723,0.136898279
0.540273335,0.403322628,1.299218072,0.332963383,0.334671009
1.587540655,1.205454495,4.664335459,0.889428201,1.696964841
2.018778592,0.765187926,0.624992842,0.133145373,0.19064586
2.257044875,0.405631699,0.482812404,0.155344914,0.112861475
1.235562164,0.228155019,0.435539947,0.093571723,0.136898279
0.540273335,0.403322628,1.299218072,0.332963383,0.334671009
1.587540655,1.205454495,4.664335459,0.889428201,1.696964841
2.018778592,0.765187926,0.624992842,0.133145373,0.19064586
2.257044875,0.405631699,0.482812404,0.155344914,0.112861475
1.235562164,0.228155019,0.435539947,0.093571723,0.136898279
0.540273335,0.403322628,1.299218072,0.332963383,0.334671009
1.587540655,1.205454495,4.664335459,0.889428201,1.696964841
2.018778592,0.765187926,0.624992842,0.133145373,0.19064586
1.515464052,0.375264169,0.693953129,0.253500797,0.171982585
0.917459393,0.297823021,0.693077315,0.192684823,0.181943071
1.396533344,0.731644736,2.685975492,0.394480553,0.583673554
2.797606641,2.056242852,7.768658786,1.253249115,2.416923775
1.96714658,0.709928315,1.004918725,0.256613454,0.277418447
1.515464052,0.375264169,0.693953129,0.253500797,0.171982585
0.917459393,0.297823021,0.693077315,0.192684823,0.181943071
1.396533344,0.731644736,2.685975492,0.394480553,0.583673554
2.797606641,2.056242852,7.768658786,1.253249115,2.416923775
1.96714658,0.709928315,1.004918725,0.256613454,0.277418447
1.515464052,0.375264169,0.693953129,0.253500797,0.171982585
0.917459393,0.297823021,0.693077315,0.192684823,0.181943071
1.396533344,0.731644736,2.685975492,0.394480553,0.583673554
2.797606641,2.056242852,7.768658786,1.253249115,2.416923775
1.96714658,0.709928315,1.004918725,0.256613454,0.277418447
1.515464052,0.375264169,0.693953129,0.253500797,0.171982585
0.917459393,0.297823021,0.693077315,0.192684823,0.181943071
1.396533344,0.731644736,2.685975492,0.394480553,0.583673554
2.797606641,2.056242852,7.768658786,1.253249115,2.416923775
1.96714658,0.709928315,1.004918725,0.256613454,0.277418447
1.515464052,0.375264169,0.693953129,0.253500797,0.171982585
0.917459393,0.297823021,0.693077315,0.192684823,0.181943071
1.396533344,0.731644736,2.685975492,0.394480553,0.583673554
2.797606641,2.056242852,7.768658786,1.253249115,2.416923775
1.96714658,0.709928315,1.004918725,0.256613454,0.277418447
3.643682517,0.679319806,0.936588574,0.329993778,0.224217909
1.528739257,0.442030528,0.766528801,0.496597487,0.16361217
1.512984124,0.534316703,1.569500399,0.590157679,0.605731917
3.128174579,1.392437452,6.870946994,1.234033163,1.582237639
3.815779904,0.847409389,1.094653369,0.348963218,0.329014719
3.643682517,0.679319806,0.936588574,0.329993778,0.224217909
1.528739257,0.442030528,0.766528801,0.496597487,0.16361217
1.512984124,0.534316703,1.569500399,0.590157679,0.605731917
3.128174579,1.392437452,6.870946994,1.234033163,1.582237639
3.815779904,0.847409389,1.094653369,0.348963218,0.329014719
3.643682517,0.679319806,0.936588574,0.329993778,0.224217909
1.528739257,0.442030528,0.766528801,0.496597487,0.16361217
1.512984124,0.534316703,1.569500399,0.590157679,0.605731917
3.128174579,1.392437452,6.870946994,1.234033163,1.582237639
3.815779904,0.847409389,1.094653369,0.348963218,0.329014719
3.643682517,0.679319806,0.936588574,0.329993778,0.224217909
1.528739257,0.442030528,0.766528801,0.496597487,0.16361217
1.512984124,0.534316703,1.569500399,0.590157679,0.605731917
3.128174579,1.392437452,6.870946994,1.234033163,1.582237639
3.815779904,0.847409389,1.094653369,0.348963218,0.329014719
3.643682517,0.679319806,0.936588574,0.329993778,0.224217909
1.528739257,0.442030528,0.766528801,0.496597487,0.16361217
1.512984124,0.534316703,1.569500399,0.590157679,0.605731917
3.128174579,1.392437452,6.870946994,1.234033163,1.582237639
3.815779904,0.847409389,1.094653369,0.348963218,0.329014719
3.453614358,0.627175146,0.429089867,0.166069245,0.160629076
1.447559869,0.475134726,0.385660256,0.274116465,0.121885173
0.435788428,0.335587511,0.325084994,0.440125342,0.346263031
1.562010869,1.576448486,2.413442976,0.827930045,0.693564681
2.833854719,0.788712722,0.398452617,0.217438591,0.239048262
3.453614358,0.627175146,0.429089867,0.166069245,0.160629076
1.447559869,0.475134726,0.385660256,0.274116465,0.121885173
0.435788428,0.335587511,0.325084994,0.440125342,0.346263031
1.562010869,1.576448486,2.413442976,0.827930045,0.693564681
2.833854719,0.788712722,0.398452617,0.217438591,0.239048262
3.453614358,0.627175146,0.429089867,0.166069245,0.160629076
1.447559869,0.475134726,0.385660256,0.274116465,0.121885173
0.435788428,0.335587511,0.325084994,0.440125342,0.346263031
1.562010869,1.576448486,2.413442976,0.827930045,0.693564681
